beer_style,beer_name,brewery_name,abv,no_ratings,avg_rating,drop_me,url
Fruit and Field,Rock Ice Limon,Cerveceria Costa Rica,5.20,11,1.73,,https://www.beeradvocate.com/beer/profile/1491/64905/
Fruit and Field,SaazBerry,Angel City Brewery,4.80,11,3.28,,https://www.beeradvocate.com/beer/profile/1011/301964/
Fruit and Field,Tastee - Dub Black Out,The Veil Brewing Co.,5.80,11,4.4,,https://www.beeradvocate.com/beer/profile/41018/381329/
Fruit and Field,Grape Sour,Free Will Brewing Co.,4.90,11,3.87,,https://www.beeradvocate.com/beer/profile/28091/206999/
Fruit and Field,Grapefruit Radler,Moosehead Breweries Ltd.,4.00,11,3.62,,https://www.beeradvocate.com/beer/profile/379/355480/
Fruit and Field,Vicki The Elephant Peanut Butter Ale,Granite Falls Brewing Co.,5.70,11,3.82,,https://www.beeradvocate.com/beer/profile/33737/132761/
Fruit and Field,Kronenbourg 1664 Fruits Rouges,Brasseries Kronenbourg,4.50,11,3.62,,https://www.beeradvocate.com/beer/profile/1498/282269/
Fruit and Field,Estes Park Bear Lake Blueberry Wheat,Estes Park Brewery,?,11,3.35,,https://www.beeradvocate.com/beer/profile/905/10913/
Fruit and Field,Sangri-Bière,La Barberie,?,11,3.64,,https://www.beeradvocate.com/beer/profile/2248/18354/
Fruit and Field,Hemptails Citrus Gold,Genesee Brewing Co. / Dundee Brewing Co.,8.00,11,3.18,,https://www.beeradvocate.com/beer/profile/302/405685/
Fruit and Field,Burgkopf Beer Kriek,Kauen Craft,5.00,11,3.43,,https://www.beeradvocate.com/beer/profile/46713/333247/
Fruit and Field,Strawberry Guava Sour,Central Waters Brewing Co.,5.60,11,3.65,,https://www.beeradvocate.com/beer/profile/652/417729/
Fruit and Field,Apricot Ale,Wisconsin Dells Brewing Co.,?,11,3.09,,https://www.beeradvocate.com/beer/profile/1749/47041/
Fruit and Field,Summa' Time Lime Lager,Full Sail Brewing Company,4.50,11,2.92,,https://www.beeradvocate.com/beer/profile/5316/351179/
Fruit and Field,Witty In Pink,Barrel of Monks Brewing,5.50,11,3.98,,https://www.beeradvocate.com/beer/profile/39158/195541/
Fruit and Field,Jamaican-Style Wheat,Crystal Ball Brewing Company,4.50,11,3.33,,https://www.beeradvocate.com/beer/profile/34435/231639/
Fruit and Field,Orange Mungus,Flying Monkeys Craft Brewery,5.00,11,3.74,,https://www.beeradvocate.com/beer/profile/10796/70624/
Fruit and Field,Pfungstädter Weizen Radler,Pfungstädter Brauerei,2.70,11,3.13,,https://www.beeradvocate.com/beer/profile/6627/104673/
Fruit and Field,Boscoulis,Brouwerij Het Anker,6.50,11,3.53,,https://www.beeradvocate.com/beer/profile/1534/21219/
Fruit and Field,Elkhorn Kriek,West Sixth Brewing Company,5.00,11,3.33,,https://www.beeradvocate.com/beer/profile/28764/125667/
Fruit and Field,Easy Radler,Bowen Island Brewing Co. Ltd.,3.20,11,3.11,,https://www.beeradvocate.com/beer/profile/3446/167142/
Fruit and Field,La Chérie,Brasserie Val De Sambre,5.00,11,2.62,,https://www.beeradvocate.com/beer/profile/3314/62192/
Fruit and Field,Redd's Wicked Lemonade,Miller Brewing Co.,8.00,11,3.16,,https://www.beeradvocate.com/beer/profile/105/352246/
Fruit and Field,Radler,Kichesippi Beer Co.,3.00,10,3.43,,https://www.beeradvocate.com/beer/profile/2416/178180/
Fruit and Field,Groovy Child Guava Ale,Cherry Street Brewing Cooperative,4.50,10,3.83,,https://www.beeradvocate.com/beer/profile/32453/152335/
Fruit and Field,first ← prev| 801-850 | 851-900 | 901-950 | 951-1000 | 1001-1050  | next → last,https://www.beeradvocate.com/beer/styles/9/?sort=revsD&start=0,,,,,
Fruit and Field,À La Bourdage (Fraise),Microbrasserie Le Naufrageur,7.00,10,3.41,,https://www.beeradvocate.com/beer/profile/18003/73489/
Fruit and Field,Bastarda Rossa,Birra Amiata,6.50,10,3.51,,https://www.beeradvocate.com/beer/profile/15938/69140/
Fruit and Field,Sour Acerola,Cervejaria Way,3.50,10,3.6,,https://www.beeradvocate.com/beer/profile/27940/133143/
Fruit and Field,Union Radler Red Orange,Pivovarna Union,2.50,10,2.36,,https://www.beeradvocate.com/beer/profile/475/72471/
Fruit and Field,Blackberry Beauty,Bill's Tavern & Brewhouse,4.10,10,3.48,,https://www.beeradvocate.com/beer/profile/5078/10778/
Fruit and Field,Citra Radler,Odd Side Ales,3.80,10,3.75,,https://www.beeradvocate.com/beer/profile/22564/415519/
Fruit and Field,Black & Blue Triple Puffsicle,The Answer Brewpub,9.00,10,4.53,,https://www.beeradvocate.com/beer/profile/37910/411169/
Fruit and Field,Frambuzi,Tiny Rebel Brewing Co.,4.30,10,3.82,,https://www.beeradvocate.com/beer/profile/29967/244258/
Fruit and Field,Plum Pudding,Martin House Brewing Company,5.30,10,4.05,,https://www.beeradvocate.com/beer/profile/31272/455977/
Fruit and Field,UFO Maine Blueberry,Harpoon Brewery & Beer Hall,4.80,10,3.48,,https://www.beeradvocate.com/beer/profile/98/457001/
Fruit and Field,Strawberry Fields,North Country Brewing,4.70,10,3.96,,https://www.beeradvocate.com/beer/profile/9797/59183/
Fruit and Field,Mike's Harder Black Cherry,Mike's Hard Lemonade Co.,8.00,10,3.21,,https://www.beeradvocate.com/beer/profile/37795/357941/
Fruit and Field,Mungo Berry,Zero Gravity Craft Brewery / American Flatbread,4.80,10,3.53,,https://www.beeradvocate.com/beer/profile/9784/187446/
Fruit and Field,Trippleberrry Wheat,Barley Brothers Brewery & Grill,?,10,3.89,,https://www.beeradvocate.com/beer/profile/4325/11067/
Fruit and Field,Short Pants,Bauhaus Brew Labs,4.50,10,3.64,,https://www.beeradvocate.com/beer/profile/35769/337724/
Fruit and Field,Humm Zinger,Deschutes Brewery,4.30,10,3.87,,https://www.beeradvocate.com/beer/profile/63/319549/
Fruit and Field,Persephone,Exit Strategy Brewing Co.,5.20,10,3.57,,https://www.beeradvocate.com/beer/profile/40142/169022/
Fruit and Field,Tastee - Zombie,The Veil Brewing Co.,5.50,10,4,,https://www.beeradvocate.com/beer/profile/41018/360768/
Fruit and Field,Pitched Blue,Empyrean Brewing Company,5.50,10,3.8,,https://www.beeradvocate.com/beer/profile/1880/300610/
Fruit and Field,Raspberry Blonde,Woodward Avenue Brewers,?,10,3.64,,https://www.beeradvocate.com/beer/profile/2091/36166/
Fruit and Field,Tropic Vice - Tropical Fruit Ale,Dead Frog Brewing,5.00,10,3.85,,https://www.beeradvocate.com/beer/profile/14598/226651/
Fruit and Field,Mother Of Berries Triple Puffsicle,The Answer Brewpub,9.00,10,4.44,,https://www.beeradvocate.com/beer/profile/37910/418396/
Fruit and Field,Slingback,High Heel Brewing,5.40,10,3.56,,https://www.beeradvocate.com/beer/profile/47067/248673/
Fruit and Field,Magnolia's Peach,BJ's Restaurant & Brewhouse,4.60,10,3.64,,https://www.beeradvocate.com/beer/profile/2711/67172/
Fruit and Field,Pecan Amber Ale,Pecan Grill & Brewery,5.20,10,3.94,,https://www.beeradvocate.com/beer/profile/23261/141160/
Fruit and Field,Pearody,Ska Brewing Co.,4.50,10,3.72,,https://www.beeradvocate.com/beer/profile/923/391018/
Fruit and Field,Ocean Mambo,Ocean Lab Brewing Company,5.80,10,3.79,,https://www.beeradvocate.com/beer/profile/49665/313963/
Fruit and Field,Raspberry Jalapeno Ale,Bandwagon Brewery,?,10,3.44,,https://www.beeradvocate.com/beer/profile/21737/55403/
Fruit and Field,Tastee - Blaprigo,The Veil Brewing Co.,5.50,10,4.26,,https://www.beeradvocate.com/beer/profile/41018/369518/
Fruit and Field,Berry Pi'd,Wicked Weed Brewing,3.14,10,3.66,,https://www.beeradvocate.com/beer/profile/30581/182126/
Fruit and Field,Mango Turbo Shandy,Hoppin' Frog Brewery,7.00,10,4.07,,https://www.beeradvocate.com/beer/profile/14879/338800/
Fruit and Field,Midnight Rhapsody,Big Rock Brewery,5.50,10,3.68,,https://www.beeradvocate.com/beer/profile/391/211579/
Fruit and Field,Zango,Rhinegeist Brewery,5.00,10,3.6,,https://www.beeradvocate.com/beer/profile/31995/477563/
Fruit and Field,Blueberry Lager,Stestí Brewing Company,5.70,10,3.5,,https://www.beeradvocate.com/beer/profile/46725/300668/
Fruit and Field,Tart 31,Dirt Farm Brewing,5.90,10,3.31,,https://www.beeradvocate.com/beer/profile/41171/178566/
Fruit and Field,Union Radler Lemon,Pivovarna Union,2.50,10,2.67,,https://www.beeradvocate.com/beer/profile/475/72854/
Fruit and Field,Traditional Shandy,Simonds Farsons Cisk Plc.,2.20,10,2.71,,https://www.beeradvocate.com/beer/profile/1332/49564/
Fruit and Field,Rock Chalk Raspberry Wheat,23rd Street Brewery,5.20,10,3.45,,https://www.beeradvocate.com/beer/profile/9167/44452/
Fruit and Field,DirtyHeads Vacation,Four Sons Brewing,5.00,10,3.38,,https://www.beeradvocate.com/beer/profile/34194/378029/
Fruit and Field,Celery Radler,Forbidden Root - Chicago,2.80,10,3.62,,https://www.beeradvocate.com/beer/profile/35143/204977/
Fruit and Field,Grozet,Bartrams Brewery,4.00,10,3.47,,https://www.beeradvocate.com/beer/profile/11410/23730/
Fruit and Field,Escape,Two Brothers Brewing Company,4.40,10,3.57,,https://www.beeradvocate.com/beer/profile/689/299186/
Fruit and Field,Door County Cherry Ale,Great Dane Pub & Brewing Company (Downtown),5.50,10,3.53,,https://www.beeradvocate.com/beer/profile/952/11190/
Fruit and Field,The Subtle Blend Raspberry Barrels,Garden Path Fermentation,7.00,10,4.04,,https://www.beeradvocate.com/beer/profile/52917/372665/
Fruit and Field,The Elder Wand,Unity Vibration,8.00,10,3.86,,https://www.beeradvocate.com/beer/profile/27861/224698/
Fruit and Field,Blueberry Sweet Street,Creston Brewery,5.00,10,3.73,,https://www.beeradvocate.com/beer/profile/47205/260285/
Fruit and Field,Moka D'Or,Multi-Brasses,5.00,10,3.18,,https://www.beeradvocate.com/beer/profile/9996/57026/
Fruit and Field,Raspberry Wheat,Carver Brewing Co.,?,10,3.23,,https://www.beeradvocate.com/beer/profile/9798/70604/
Fruit and Field,Cherry Heritage Lager,Mackinaw Brewing Company,4.00,10,3.5,,https://www.beeradvocate.com/beer/profile/459/71647/
Fruit and Field,Raspberry Wheat,Harper's Restaurant & Brewpub,?,10,2.5,,https://www.beeradvocate.com/beer/profile/2790/7392/
Fruit and Field,first ← prev| 851-900 | 901-950 | 951-1000 | 1001-1050 | 1051-1100  | next → last,https://www.beeradvocate.com/beer/styles/9/?sort=revsD&start=0,,,,,
Fruit and Field,Shock Top Holy Citrus,Anheuser-Busch,5.20,10,3.17,,https://www.beeradvocate.com/beer/profile/29/268262/
Fruit and Field,Red Racer Low Rider Raspberry,Central City Brewers + Distillers,3.50,10,3.62,,https://www.beeradvocate.com/beer/profile/10321/336358/
Fruit and Field,Peach Wheat,Quigley's Pint & Plate,?,10,3.5,,https://www.beeradvocate.com/beer/profile/16086/38633/
Fruit and Field,BruRm Watermelon Ale,The Brü Room at BAR,5.00,10,3.37,,https://www.beeradvocate.com/beer/profile/643/1772/
Fruit and Field,Apple Ale,Wisconsin Dells Brewing Co.,6.30,10,3.13,,https://www.beeradvocate.com/beer/profile/1749/37874/
Fruit and Field,Kind Of Blue,Zero Gravity Craft Brewery / American Flatbread,5.70,10,3.65,,https://www.beeradvocate.com/beer/profile/9784/73971/
Fruit and Field,Bikini Bottom Pineapple Wheat,Five Cities Brewing,5.70,10,3.84,,https://www.beeradvocate.com/beer/profile/52385/426995/
Fruit and Field,Apple Buzz,Oaken Barrel Brewing Company,7.00,10,3.91,,https://www.beeradvocate.com/beer/profile/390/77304/
Fruit and Field,Marie Framboise,Micro-brasserie Saint-Arnould,5.00,10,2.7,,https://www.beeradvocate.com/beer/profile/1467/45563/
Fruit and Field,Jam Up Blackberry Ale,White River Brewing Company,7.00,10,3.74,,https://www.beeradvocate.com/beer/profile/32368/112894/
Fruit and Field,Lime Cerveza,Cocoa Beach Brewing Company,4.70,10,3.53,,https://www.beeradvocate.com/beer/profile/20409/50431/
Fruit and Field,Tangled Vine,Foothills Brewing Company - Downtown Brewpub,4.50,9,3.5,,https://www.beeradvocate.com/beer/profile/11036/335361/
Fruit and Field,Blueberry Wheat,Flyway Brewing Company,4.90,9,3.93,,https://www.beeradvocate.com/beer/profile/45706/269830/
Fruit and Field,Contact High Grapefruit Radler,4 Hands Brewing Co.,3.50,9,3.59,,https://www.beeradvocate.com/beer/profile/27870/475910/
Fruit and Field,Pints Bodacious Blueberry,Pints Brewery & Sports Bar,?,9,3.35,,https://www.beeradvocate.com/beer/profile/2306/71175/
Fruit and Field,National Anthem,Temperance Beer Co.,4.50,9,3.42,,https://www.beeradvocate.com/beer/profile/32617/100621/
Fruit and Field,Jelen Fresh Limun,Apatinska Pivara A.D.,2.00,9,2.28,,https://www.beeradvocate.com/beer/profile/12226/70417/
Fruit and Field,Preble,Fore River Brewing Co.,4.00,9,4.18,,https://www.beeradvocate.com/beer/profile/44641/270865/
Fruit and Field,Mama Kriek,Birra Baladin,5.80,9,3.68,,https://www.beeradvocate.com/beer/profile/1675/69138/
Fruit and Field,Blueberry Ale,No-Li Brewhouse,?,9,3.47,,https://www.beeradvocate.com/beer/profile/936/26646/
Fruit and Field,Asian Beauty Biwa Ale,Baird Brewing Company / Fishmarket Taproom,5.50,9,3.56,,https://www.beeradvocate.com/beer/profile/3599/150042/
Fruit and Field,Broken Cherry,Marin Brewing Company,5.70,9,3.53,,https://www.beeradvocate.com/beer/profile/812/113692/
Fruit and Field,Prickly Pear Wheat,Karbach Brewing Co.,5.30,9,3.53,,https://www.beeradvocate.com/beer/profile/26762/140323/
Fruit and Field,Foraging With Friends,Abomination Brewing,7.10,9,4,,https://www.beeradvocate.com/beer/profile/48715/464937/
Fruit and Field,Tastee - Plum Berry,The Veil Brewing Co.,5.50,9,4.36,,https://www.beeradvocate.com/beer/profile/41018/344620/
Fruit and Field,Sangria Sour,Edge Brewing,6.30,9,3.61,,https://www.beeradvocate.com/beer/profile/34340/283192/
Fruit and Field,Harvest Apple Ale,Jack Russell Brewing Company,5.00,9,3.47,,https://www.beeradvocate.com/beer/profile/2547/10047/
Fruit and Field,The Notorious F.I.G.,Aardwolf Brewing Company,7.50,9,3.83,,https://www.beeradvocate.com/beer/profile/30858/207425/
Fruit and Field,Knee Deep In Surf,Knee Deep Brewing Company,5.30,9,2.53,,https://www.beeradvocate.com/beer/profile/23200/74829/
Fruit and Field,Hanami,Brasserie Générale,5.50,9,3.67,,https://www.beeradvocate.com/beer/profile/34205/175183/
Fruit and Field,No Way Rosé,Deep Ellum Brewing Company,5.80,9,3.51,,https://www.beeradvocate.com/beer/profile/27403/375375/
Fruit and Field,Rhuby Cove Cream Ale,Mill Street Brew Pub,5.00,9,3.8,,https://www.beeradvocate.com/beer/profile/3760/405331/
Fruit and Field,Blueberry Ale,Offshore Ale Company,?,9,3.89,,https://www.beeradvocate.com/beer/profile/236/25171/
Fruit and Field,Apricot Coriander,Fegley's Bethlehem Brew Works,?,9,3.82,,https://www.beeradvocate.com/beer/profile/1636/9316/
Fruit and Field,Rum Passionfruit Painkiller,The Answer Brewpub,9.00,9,4.38,,https://www.beeradvocate.com/beer/profile/37910/434534/
Fruit and Field,Jelen Fresh Grejpfrut,Apatinska Pivara A.D.,2.00,9,2.28,,https://www.beeradvocate.com/beer/profile/12226/83816/
Fruit and Field,La Scie Trouillarde Double,Les Brasseurs Du Temps,7.00,9,3.63,,https://www.beeradvocate.com/beer/profile/20132/75625/
Fruit and Field,Troppo,Platypus Brewing,5.00,9,3.36,,https://www.beeradvocate.com/beer/profile/47266/251758/
Fruit and Field,Rosie's Strawberry Wheat Ale,Six Rivers Brewery,6.00,9,3.16,,https://www.beeradvocate.com/beer/profile/4317/72303/
Fruit and Field,Kaiser Radler,Cervejaria Kaiser,2.00,9,2.45,,https://www.beeradvocate.com/beer/profile/2480/100977/
Fruit and Field,Coconut Key Lime Ale,Islamorada Beer Company,?,9,3.84,,https://www.beeradvocate.com/beer/profile/34760/402034/
Fruit and Field,Siesta,Twisted X Brewing Company,5.50,9,3.34,,https://www.beeradvocate.com/beer/profile/25622/134774/
Fruit and Field,Apricot Wheat,Front Street Brewery,6.20,9,3.45,,https://www.beeradvocate.com/beer/profile/9104/61302/
Fruit and Field,Erie Blu,Cornerstone Brewing Company,6.70,9,3.48,,https://www.beeradvocate.com/beer/profile/10667/31869/
Fruit and Field,Blueberry,Lo-Fi Brewing,5.20,9,3.87,,https://www.beeradvocate.com/beer/profile/44758/221572/
Fruit and Field,Splish Splash Tart Cherry Wheat,Infusion Brewing Co.,?,9,3.44,,https://www.beeradvocate.com/beer/profile/32905/170635/
Fruit and Field,Perle Dans Les Vignes,Bières Artisanales Artzner,7.70,9,3.68,,https://www.beeradvocate.com/beer/profile/29058/101005/
Fruit and Field,Framboise,Hornbeer,5.50,9,3.61,,https://www.beeradvocate.com/beer/profile/20472/84631/
Fruit and Field,Rosellini,Platform Beer Co.,5.00,9,3.88,,https://www.beeradvocate.com/beer/profile/36487/360088/
Fruit and Field,Luther Lager,Toppling Goliath Brewing Company,5.50,9,4.07,,https://www.beeradvocate.com/beer/profile/23222/183193/
Fruit and Field,first ← prev| 901-950 | 951-1000 | 1001-1050 | 1051-1100 | 1101-1150  | next → last,https://www.beeradvocate.com/beer/styles/9/?sort=revsD&start=0,,,,,
Fruit and Field,Stone Cat Blueberry,Ipswich Ale Brewery,?,9,3.16,,https://www.beeradvocate.com/beer/profile/162/1178/
Fruit and Field,Bohemian Grapefruit Lager,Two Tales Brewing,3.50,9,3.5,,https://www.beeradvocate.com/beer/profile/33992/180127/
Fruit and Field,Forgeberry,AleSmith Brewing Company,4.90,9,3.63,,https://www.beeradvocate.com/beer/profile/396/471460/
Fruit and Field,The Perfesser,Elysian Brewing Company,4.65,9,3.48,,https://www.beeradvocate.com/beer/profile/700/58276/
Fruit and Field,Peach Crusher,Platform Beer Co.,3.80,9,3.42,,https://www.beeradvocate.com/beer/profile/36487/331444/
Fruit and Field,The Killing,Liquid Riot Bottling Company,5.00,9,3.68,,https://www.beeradvocate.com/beer/profile/31515/147912/
Fruit and Field,Wild Ruby,Tree Brewing,5.00,9,3.46,,https://www.beeradvocate.com/beer/profile/2594/93640/
Fruit and Field,Raspberry Blonde,Saltaire Brewery Limited,4.00,9,3.64,,https://www.beeradvocate.com/beer/profile/15669/91851/
Fruit and Field,Shortsicle,Short's Brewing Company,7.10,9,3.65,,https://www.beeradvocate.com/beer/profile/9629/432843/
Fruit and Field,Roxanne Raspberry American Sour,Starr Hill Brewery,4.70,9,4,,https://www.beeradvocate.com/beer/profile/13667/409036/
Fruit and Field,Pinky Brewster,Refined Fool Brewing Co.,5.00,9,3.65,,https://www.beeradvocate.com/beer/profile/34640/134607/
Fruit and Field,Vindication,Greenbush Brewing Company,7.60,9,3.18,,https://www.beeradvocate.com/beer/profile/25937/108497/
Fruit and Field,Raspberry,Central State Brewing,5.40,9,3.96,,https://www.beeradvocate.com/beer/profile/41325/382673/
Fruit and Field,Honey Raspberry,Main Street Brewery / Mesa Cerveza,?,9,4.03,,https://www.beeradvocate.com/beer/profile/1522/65489/
Fruit and Field,Blueberry Blonde Ale,Galveston Bay Beer Company,5.10,9,3.99,,https://www.beeradvocate.com/beer/profile/42321/192468/
Fruit and Field,La Crique,À La Fût,4.80,9,3.34,,https://www.beeradvocate.com/beer/profile/16495/68055/
Fruit and Field,Cains Fine Raisin Beer,Robert Cain & Company Limited,5.00,9,3.43,,https://www.beeradvocate.com/beer/profile/2930/17373/
Fruit and Field,Tuborg Lime Cut,Tuborgs Bryggerier A/S,4.50,9,1.98,,https://www.beeradvocate.com/beer/profile/1435/62687/
Fruit and Field,Beetaway,Crank Arm Brewing,6.00,9,3.54,,https://www.beeradvocate.com/beer/profile/32312/154848/
Fruit and Field,Ringberry Ale,Granite Brewery & Restaurant,5.00,9,3.17,,https://www.beeradvocate.com/beer/profile/816/12513/
Fruit and Field,Tastee - Mang Boy,The Veil Brewing Co.,5.50,9,4.19,,https://www.beeradvocate.com/beer/profile/41018/324586/
Fruit and Field,"Red, White & Brue",Brüeprint Brewing Company,5.60,9,3.59,,https://www.beeradvocate.com/beer/profile/34521/128750/
